Price,SqMeter,PrSqMtr,State,Year,Zone,Lat,Lon
220000,60,3666.66666666667,Poor,1950,Monte Rosa - Lotto,45.472,9.1448
245000,60,4083.33333333333,Good,1950,Monte Rosa - Lotto,45.4724,9.1447
1000000,155,6451.61290322581,Good,-1,San Siro,45.4755,9.1322
199000,40,4975,Good,1950,San Siro,45.4696,9.1318
695000,155,4483.87096774194,Good,1965,San Siro,45.4727,9.1227
590000,110,5363.63636363636,Poor,1970,San Siro,45.4803,9.115
835000,165,5060.60606060606,N/A,1960,San Siro,45.4711,9.1438
275000,60,4583.33333333333,Poor,1970,San Siro,45.472,9.1234
251000,68,3691.17647058824,Poor,1960,San Siro,45.4732,9.1317
233000,63,3698.4126984127,Poor,1960,San Siro,45.4732,9.1317
221000,60,3683.33333333333,Poor,1960,San Siro,45.4732,9.1316
250000,68,3676.47058823529,Good,1960,San Siro,45.4731,9.1316
296000,80,3700,Fair,1985,Gallaratese,45.4862,9.1264
219000,63,3476.19047619048,Good,1960,San Siro,45.4731,9.1316
232000,63,3682.53968253968,Good,1960,San Siro,45.4731,9.1316
168000,68,2470.58823529412,Excellent,2024,Gallaratese,45.5031,9.1089
219000,55,3981.81818181818,Good,1960,San Siro,45.4731,9.1316
558000,145,3848.27586206897,Fair,1970,San Siro,45.4751,9.1227
558000,145,3848.27586206897,Fair,1970,Figino,45.4761,9.1146
345000,105,3285.71428571429,Poor,1965,San Siro,45.4758,9.1401
345000,105,3285.71428571429,Poor,1965,San Siro,45.4758,9.1401
890000,175,5085.71428571429,Poor,1970,San Siro,45.4762,9.1282
295000,102,2892.1568627451,Fair,1960,San Carlo,45.4629,9.1127
380000,70,5428.57142857143,Fair,1960,Gambara,45.4671,9.1439
270000,55,4909.09090909091,Good,1955,San Siro,45.4695,9.1401
263000,87,3022.98850574713,Poor,1967,Gallaratese,45.4985,9.1186
1200000,400,3000,Excellent,2025,Figino,45.4877,9.0838
258000,90,2866.66666666667,Fair,1967,Gallaratese,45.5035,9.0961
499000,89,5606.74157303371,Good,1960,San Siro,45.4696,9.1323
365000,102,3578.43137254902,Good,1960,San Siro,45.4696,9.1323
745000,160,4656.25,Fair,2003,Trenno,45.4918,9.1094
299000,53,5641.50943396226,Excellent,1960,San Siro,45.4696,9.1323
529000,100,5290,Fair,1980,Monte Rosa - Lotto,45.475,9.1438
249000,50,4980,Good,1980,Monte Rosa - Lotto,45.4752,9.1437
499000,87,5735.63218390805,Good,1960,San Siro,45.4696,9.1323
299000,53,5641.50943396226,Good,1960,San Siro,45.4696,9.1323
531000,92,5771.73913043478,Good,1960,San Siro,45.4696,9.1323
342000,86,3976.74418604651,Good,1960,San Siro,45.4696,9.1323
345000,67,5149.25373134328,Fair,1970,Monte Rosa - Lotto,45.4848,9.1441
399000,70,5700,Good,1980,Monte Rosa - Lotto,45.475,9.1438
295000,70,4214.28571428571,Fair,1960,Piazzale Siena,45.4682,9.1267
240000,70,3428.57142857143,Good,1960,San Siro,45.4701,9.1327
260000,70,3714.28571428571,Good,1960,San Siro,45.4701,9.1327
320000,80,4000,Good,1930,San Siro,45.4695,9.1256
445000,100,4450,Fair,1962,Gambara,45.4672,9.1386
320000,57,5614.0350877193,Good,1960,San Carlo,45.4604,9.1087
369000,75,4920,Good,1965,San Siro,45.4685,9.1436
298000,64,4656.25,Good,1960,San Siro,45.4707,9.1232
292000,62,4709.67741935484,Excellent,2024,San Siro,45.4712,9.1413
380000,82,4634.14634146341,Excellent,2024,San Siro,45.4712,9.1413
1900000,700,2714.28571428571,Fair,1972,Gallaratese,45.4917,9.1103
1900000,700,2714.28571428571,Fair,1972,Gallaratese,45.4917,9.1103
292000,62,4709.67741935484,Good,2023,San Siro,45.4712,9.1413
380000,82,4634.14634146341,Good,2023,San Siro,45.4712,9.1413
299000,90,3322.22222222222,Fair,-1,Gallaratese,45.4966,9.12386
250000,68,3676.47058823529,Poor,1960,San Siro,45.4731,9.1316
154000,87,1770.11494252874,Poor,1960,San Siro,45.4706,9.14037
1220000,219,5570.77625570776,Good,1963,San Siro,45.4778,9.1396
590000,101,5841.58415841584,Good,2011,San Siro,45.4751,9.1328
250000,68,3676.47058823529,Poor,1980,San Siro,45.4707,9.1344
221000,60,3683.33333333333,Poor,1980,San Siro,45.4707,9.1344
219000,63,3476.19047619048,Fair,1980,San Siro,45.4707,9.1344
232000,63,3682.53968253968,Poor,1980,San Siro,45.4707,9.1344
240000,56,4285.71428571429,Good,1970,San Siro,45.4701,9.1327
870000,161,5403.72670807453,Good,1970,San Siro,45.4755,9.1322
245000,100,2450,Fair,1952,San Carlo,45.4628,9.1133
340000,92,3695.65217391304,Good,1967,San Siro,45.4753,9.1176
465000,90,5166.66666666667,Good,1960,San Siro,45.4696,9.1324
640000,156,4102.5641025641,Good,1970,San Siro,45.4725,9.1229
250000,62,4032.25806451613,Poor,1950,San Siro,45.4731,9.1316
560000,140,4000,Fair,1970,San Siro,45.4691,9.1348
253000,96,2635.41666666667,Fair,1965,Gallaratese,45.4914,9.1216
318000,91,3494.50549450549,Good,1967,Gallaratese,45.4957,9.1228
570000,152,3750,Fair,1950,San Siro,45.472,9.1442
598000,115,5200,Excellent,2023,San Siro,45.4762,9.1169
425000,74,5743.24324324324,Good,1994,San Siro,45.4807,9.11564
145000,51,2843.13725490196,Fair,1960,San Carlo,45.4615,9.1085
380000,84,4523.80952380952,Excellent,2023,San Siro,45.4706,9.1442
292000,64,4562.5,Excellent,2023,San Siro,45.4706,9.1442
229000,88,2602.27272727273,Fair,1975,Gallaratese,45.4978,9.1039
530000,100,5300,Good,1960,San Siro,45.4726,9.1425
850000,140,6071.42857142857,Good,-1,San Siro,45.4749,9.1292
375000,128,2929.6875,N/A,-1,Gallaratese,45.4862,9.1258
360000,66,5454.54545454545,Good,1970,San Siro,45.4712,9.1419
390000,70,5571.42857142857,Fair,1970,San Siro,45.4736,9.1413
250000,75,3333.33333333333,Poor,1960,San Siro,45.475,9.1419
160000,55,2909.09090909091,Fair,1970,San Siro,45.4708,9.1389
389000,70,5557.14285714286,Good,1960,San Siro,45.4745,9.1409
529000,100,5290,Good,1960,San Siro,45.4746,9.1409
299000,70,4271.42857142857,Fair,1967,San Siro,45.474,9.1411
249000,66,3772.72727272727,Fair,1967,San Siro,45.4708,9.1419
135000,53,2547.16981132075,Fair,1945,San Siro,45.4719,9.1418
399000,85,4694.11764705882,Good,1970,San Siro,45.4676,9.1379
245000,60,4083.33333333333,Good,1930,San Siro,45.4739,9.1411
119000,40,2975,Poor,1940,San Siro,45.4747,9.1399
1055000,165,6393.93939393939,Good,1970,De Angeli,45.4678,9.146
564000,109,5174.3119266055,Excellent,2024,San Carlo,45.4737,9.1158
490000,115,4260.86956521739,Poor,1967,San Siro,45.4767,9.1172
195000,65,3000,Good,1966,Gallaratese,45.4923,9.1093
384000,63,6095.2380952381,Excellent,2024,San Carlo,45.4737,9.1158
662000,126,5253.96825396825,Excellent,2024,San Carlo,45.4737,9.1158
504000,96,5250,N/A,-1,San Carlo,45.4737,9.1158
489000,88,5556.81818181818,Excellent,2024,San Carlo,45.4737,9.1158
649000,124,5233.87096774194,Excellent,2024,San Carlo,45.4737,9.1158
464000,92,5043.47826086957,Excellent,2024,San Carlo,45.4737,9.1158
580000,128,4531.25,Good,1960,San Siro,45.4681,9.1454
609000,123,4951.21951219512,Excellent,2024,San Carlo,45.4737,9.1158
779000,148,5263.51351351351,Good,1980,San Siro,45.4767,9.1167
369000,68,5426.47058823529,Excellent,2024,San Carlo,45.4737,9.1158
485000,120,4041.66666666667,Fair,1983,Gallaratese,45.4889,9.11681
350000,104,3365.38461538462,Fair,1930,San Carlo,45.4737,9.1172
1070000,146,7328.76712328767,Good,1960,San Siro,45.4706,9.1442
229000,45,5088.88888888889,Fair,1960,Gambara,45.46696854,9.14476967
235000,80,2937.5,Fair,2003,Gallaratese,45.5023,9.1139
1400000,220,6363.63636363636,Good,1966,San Siro,45.478,9.1304
248000,45,5511.11111111111,Good,1970,San Carlo,45.4685,9.12568
299000,70,4271.42857142857,Good,1980,San Siro,45.4735,9.1201
299000,70,4271.42857142857,Good,1960,San Siro,45.4735,9.1201
119000,52,2288.46153846154,Poor,1970,Piazzale Siena,45.46821976,9.12970257
220000,30,7333.33333333333,Good,1960,San Siro,45.4788,9.1345
295000,100,2950,Fair,1940,Primaticcio,45.4627,9.1266
288000,72,4000,Fair,1960,San Siro,45.4684,9.1337
405000,100,4050,Excellent,-1,San Siro,45.4711,9.14111
546000,115,4747.82608695652,Excellent,-1,San Siro,45.4748,9.13359
413000,90,4588.88888888889,Excellent,-1,San Siro,45.4703,9.13425
390000,85,4588.23529411765,Excellent,-1,San Siro,45.4771,9.1404
358000,90,3977.77777777778,Excellent,-1,Monte Stella,45.4874,9.14165
530000,100,5300,Excellent,-1,San Siro,45.4686,9.13296
443000,105,4219.04761904762,Excellent,-1,San Siro,45.4696,9.13243
427000,95,4494.73684210526,Excellent,-1,San Siro,45.4727,9.14234
520000,100,5200,Excellent,-1,San Carlo,45.4725,9.1187
541000,110,4918.18181818182,Excellent,-1,San Siro,45.4707,9.12738
659000,150,4393.33333333333,Excellent,-1,San Carlo,45.4692,9.12523
418000,90,4644.44444444444,Excellent,-1,San Siro,45.476,9.11973
548000,110,4981.81818181818,Excellent,-1,San Siro,45.4689,9.13474
432000,90,4800,Excellent,-1,Gambara,45.4671,9.14297
641000,145,4420.68965517241,Excellent,-1,Piazzale Siena,45.4673,9.13306
680000,115,5913.04347826087,Fair,1985,San Siro,45.4824,9.1185
550000,110,5000,Fair,-1,San Siro,45.4736,9.1294
520000,135,3851.85185185185,Good,2006,San Carlo,45.4625,9.11
315000,75,4200,Good,1967,San Siro,45.4701,9.1327
2100000,280,7500,Fair,1500,Gallaratese,45.4853,9.12058
275000,71,3873.23943661972,Fair,1965,San Siro,45.47,9.1297
259000,93,2784.94623655914,Fair,1966,Gallaratese,45.5037,9.1036
450000,81,5555.55555555556,Good,-1,San Siro,45.4794,9.11718
520000,115,4521.73913043478,Fair,1965,San Siro,45.4736,9.1249
265000,49,5408.16326530612,Fair,1970,Monte Rosa - Lotto,45.485,9.1446
185000,30,6166.66666666667,Good,1970,San Siro,45.4726,9.1425
290000,67,4328.35820895522,Good,1963,Monte Stella,45.4873,9.1416
480000,129,3720.93023255814,Good,1960,Piazzale Siena,45.4673,9.1358
700000,115,6086.95652173913,Fair,1960,San Siro,45.4686,9.1453
467000,125,3736,Good,1967,Trenno,45.4905,9.1004
570000,115,4956.52173913043,Good,2013,San Siro,45.4672,9.1443
275000,110,2500,Fair,1970,Gallaratese,45.5045,9.1032
298000,60,4966.66666666667,Good,1962,San Siro,45.4707,9.1232
2100000,263,7984.79087452472,Good,1500,San Siro,45.4819,9.11899
230000,90,2555.55555555556,Fair,1970,Gallaratese,45.498,9.1058
310000,45,6888.88888888889,N/A,-1,San Siro,45.4776,9.1322
339000,40,8475,Good,1960,San Siro,45.4695,9.1454
300000,64,4687.5,N/A,1962,San Siro,45.4707,9.1232
340000,100,3400,Fair,1990,San Siro,45.4706,9.1409
237000,75,3160,N/A,-1,Gallaratese,45.4974,9.1004
298000,60,4966.66666666667,N/A,1962,San Siro,45.4707,9.1232
370000,75,4933.33333333333,Good,1970,San Siro,45.4708,9.1442
432000,86,5023.25581395349,Good,1970,San Siro,45.4708,9.1442
350000,80,4375,Poor,-1,San Siro,45.4699,9.13416
432000,86,5023.25581395349,Good,1970,San Siro,45.4709,9.141
336000,67,5014.92537313433,Good,1970,San Siro,45.4709,9.141
570000,152,3750,Fair,1950,San Siro,45.472,9.1442
388000,110,3527.27272727273,Fair,1967,San Siro,45.4685,9.14064
300000,80,3750,Fair,1960,San Siro,45.4741,9.1392
232000,63,3682.53968253968,Poor,1960,San Siro,45.4731,9.1316
230000,90,2555.55555555556,Fair,1964,Gallaratese,45.4928,9.1102
230000,90,2555.55555555556,Fair,1964,Gallaratese,45.4928,9.1102
320000,80,4000,Fair,2014,Gallaratese,45.5008,9.1146
309000,85,3635.29411764706,Fair,1963,San Siro,45.4693,9.1335
315000,85,3705.88235294118,Poor,1980,San Siro,45.468,9.1321
1260000,252,5000,Good,1990,San Siro,45.4816,9.1245
425000,80,5312.5,Poor,1930,De Angeli,45.4674,9.1462
275000,85,3235.29411764706,Good,1960,Gallaratese,45.4917,9.1188
1600000,267,5992.50936329588,Good,2005,San Siro,45.4827,9.1186
820000,160,5125,Good,1960,San Siro,45.4786,9.1391
790000,184,4293.47826086957,Fair,1960,San Siro,45.4733,9.1234
549000,120,4575,Excellent,2021,Gallaratese,45.5052,9.1018
369000,100,3690,Poor,1960,San Siro,45.4696,9.1323
219000,63,3476.19047619048,Poor,1960,San Siro,45.4731,9.1316
221000,60,3683.33333333333,Poor,1960,San Siro,45.4731,9.1316
250000,68,3676.47058823529,Poor,1960,San Siro,45.4731,9.1316
232000,63,3682.53968253968,Poor,1960,San Siro,45.4731,9.1316
594000,203,2926.10837438424,Excellent,2024,Gallaratese,45.5033,9.1021
180000,52,3461.53846153846,Poor,1950,San Carlo,45.4612,9.1105
505000,181,2790.05524861878,Excellent,2024,Gallaratese,45.5033,9.1021
220000,80,2750,Poor,1960,Gallaratese,45.4976,9.1168
330000,91,3626.37362637363,Fair,1960,Monte Stella,45.4875,9.1405
590000,105,5619.04761904762,Good,2019,Figino,45.4776,9.10819
650000,176,3693.18181818182,Fair,1967,QT8,45.4857,9.1379
395000,90,4388.88888888889,Good,1960,San Siro,45.468,9.1321
680000,115,5913.04347826087,Good,2000,San Siro,45.4814,9.1178
370000,120,3083.33333333333,Fair,1972,San Siro,45.4736,9.131
289000,60,4816.66666666667,Good,1970,San Carlo,45.4685,9.12568
299000,70,4271.42857142857,Good,1980,San Siro,45.4733,9.1198
280000,50,5600,Excellent,2024,San Siro,45.4692,9.1417
565000,115,4913.04347826087,Good,2022,Gallaratese,45.5028,9.1139
550000,123,4471.54471544715,Fair,1966,San Siro,45.4676,9.1357
230000,50,4600,Poor,1965,San Siro,45.4675,9.1389
285000,50,5700,Excellent,2024,San Siro,45.47,9.1346
520000,143,3636.36363636364,Fair,1976,San Siro,45.4707,9.1291
249000,100,2490,Poor,1970,Gallaratese,45.4979,9.1174
570000,177,3220.33898305085,Poor,1957,San Siro,45.4698,9.1447
290000,60,4833.33333333333,Good,-1,Cascina Merlata - Musocco,45.5036,9.11056
595000,126,4722.22222222222,Good,1956,San Siro,45.4682,9.1437
260000,94,2765.95744680851,Poor,1961,Gallaratese,45.4966,9.1239
1980000,650,3046.15384615385,Good,-1,San Carlo,45.47359848,9.11520004
465000,110,4227.27272727273,Good,1968,San Siro,45.4687,9.1318
99000,24,4125,Poor,1960,San Siro,45.4694,9.136
210000,45,4666.66666666667,Fair,1970,Piazzale Siena,45.46751022,9.12687969
265000,71,3732.39436619718,Good,1982,Gallaratese,45.48878098,9.12057114
235000,80,2937.5,Fair,1970,Gallaratese,45.4976,9.1002
169000,30,5633.33333333333,Fair,1970,Gallaratese,45.4986,9.1042
450000,110,4090.90909090909,Poor,1960,QT8,45.4834,9.1396
450000,110,4090.90909090909,Poor,1960,QT8,45.4834,9.1396
255000,90,2833.33333333333,Fair,1968,Gallaratese,45.5006,9.1034
285000,90,3166.66666666667,Fair,1968,Gallaratese,45.50091171,9.10499001
460000,360,1277.77777777778,Good,1967,San Siro,45.46754837,9.13570023
470000,76,6184.21052631579,Fair,-1,Gambara,45.467,9.1448
635000,95,6684.21052631579,Fair,1960,San Siro,45.471,9.1435
298000,84,3547.61904761905,Good,1960,San Siro,45.4705,9.1345
298000,84,3547.61904761905,Good,1960,San Siro,45.4707,9.1344
1350000,260,5192.30769230769,Good,1970,Trenno,45.4846,9.1153
125000,85,1470.58823529412,Poor,1965,Gambara,45.4672,9.1386
335000,72,4652.77777777778,Good,2023,San Siro,45.4729,9.1314
330000,70,4714.28571428571,Good,2023,San Siro,45.4729,9.1314
205000,40,5125,Good,2023,San Siro,45.4729,9.1314
335000,75,4466.66666666667,Good,-1,QT8,45.4853,9.1357
339000,83,4084.33734939759,Fair,1970,San Siro,45.4692,9.1329
435000,101,4306.93069306931,Good,2010,San Siro,45.4686,9.133
420000,151,2781.45695364238,Poor,1980,Gallaratese,45.4984,9.10079
955000,175,5457.14285714286,Fair,1940,De Angeli,45.4671,9.1462
100000,50,2000,Fair,1960,San Siro,45.4675,9.14
325000,112,2901.78571428571,Fair,1980,San Siro,45.4758,9.1417
1760000,398,4422.11055276382,Good,2007,Monte Rosa - Lotto,45.4799,9.1431
292000,62,4709.67741935484,Good,2023,San Siro,45.4712,9.1413
380000,82,4634.14634146341,Good,2023,San Siro,45.4712,9.1413
385000,112,3437.5,Good,1993,Gallaratese,45.4987,9.1135
310000,113,2743.36283185841,Fair,1970,Gallaratese,45.4976,9.1168
270000,100,2700,Fair,1970,Gallaratese,45.4911,9.1218
550000,135,4074.07407407407,Fair,1970,San Siro,45.4679,9.13671
121380,84,1445,Poor,-1,Gallaratese,45.4965,9.10205
98260,68,1445,Poor,-1,Gallaratese,45.497,9.10271
98260,68,1445,Fair,-1,Gallaratese,45.4928,9.12196
127160,88,1445,Poor,-1,Gallaratese,45.4919,9.11107
99705,69,1445,Fair,-1,Gallaratese,45.5003,9.10651
128605,89,1445,N/A,-1,Gallaratese,45.5023,9.10599
135830,134,1013.65671641791,Fair,-1,Gallaratese,45.5026,9.09472
121380,84,1445,Poor,-1,Gallaratese,45.4921,9.12207
300000,75,4000,Fair,-1,San Siro,45.4699,9.1342
165000,45,3666.66666666667,Fair,1950,San Siro,45.4699,9.1399
199000,50,3980,Fair,1960,San Siro,45.4699,9.1325
197000,65,3030.76923076923,Good,1970,Gallaratese,45.5014,9.1151
1400000,260,5384.61538461538,Good,1990,San Siro,45.4816,9.1245
255000,52,4903.84615384615,Fair,1960,San Siro,45.4675,9.1389
645000,130,4961.53846153846,Fair,1970,San Siro,45.4755,9.1322
750000,185,4054.05405405405,Good,1990,San Siro,45.4749,9.1321
255000,51,5000,Good,1950,San Siro,45.4759,9.1405
348000,84,4142.85714285714,Good,1960,San Siro,45.4695,9.1441
986000,160,6162.5,Good,2024,Piazzale Siena,45.4673,9.1339
370000,85,4352.94117647059,Good,2017,Gallaratese,45.5014,9.1085
219000,45,4866.66666666667,Good,1975,Bisceglie,45.4603,9.1121
495000,125,3960,Good,1970,Gallaratese,45.4954,9.1255
715000,127,5629.92125984252,Fair,1980,Gallaratese,45.4887,9.118
249000,52,4788.46153846154,Good,1960,San Siro,45.471,9.1301
180000,55,3272.72727272727,Good,1980,San Siro,45.47272873,9.13409042
4600000,406,11330.0492610837,Good,1970,Gallaratese,45.4857,9.1228
250000,95,2631.57894736842,Fair,1967,Gallaratese,45.4917,9.1171
220000,65,3384.61538461538,Good,1980,Quarto Cagnino,45.4775,9.1065
370000,74,5000,Good,1970,San Siro,45.4709,9.141
260000,61,4262.29508196721,Good,2016,San Carlo,45.4625,9.11
220000,65,3384.61538461538,Good,1980,Quarto Cagnino,45.4775,9.1065
345000,70,4928.57142857143,Fair,1960,San Siro,45.4694,9.1323
490000,108,4537.03703703704,Good,1950,San Siro,45.4802,9.1256
315000,114,2763.15789473684,Good,1999,Figino,45.4945,9.0764
210000,77,2727.27272727273,Poor,1970,Gallaratese,45.5001,9.101
370000,90,4111.11111111111,Excellent,2017,Gallaratese,45.50143814,9.10848999
480000,146,3287.67123287671,Poor,1974,Gallaratese,45.4976,9.1002
320000,89,3595.50561797753,Fair,1956,San Siro,45.476,9.11973
440000,90,4888.88888888889,Poor,1960,San Siro,45.4768,9.1398
475000,133,3571.42857142857,Poor,1960,San Siro,45.4729,9.1423
258000,80,3225,Good,1950,San Siro,45.4683,9.1351
1045000,170,6147.05882352941,Fair,1958,San Siro,45.4726,9.1427
680000,115,5913.04347826087,N/A,1985,San Siro,45.4824,9.11849
325000,65,5000,Fair,-1,San Siro,45.4676,9.1379
495000,100,4950,Good,2010,San Siro,45.4686,9.133
435000,101,4306.93069306931,Good,2010,San Siro,45.4686,9.133
720000,110,6545.45454545455,Good,1960,QT8,45.4833,9.1406
262000,90,2911.11111111111,Good,1970,Gallaratese,45.4985,9.1026
235000,95,2473.68421052632,Fair,1950,San Carlo,45.463,9.1127
185000,81,2283.95061728395,Fair,1955,San Carlo,45.4626,9.11319
229000,90,2544.44444444444,Fair,1950,San Carlo,45.4604,9.1136
490000,108,4537.03703703704,Good,1950,San Siro,45.4793,9.132
155000,56,2767.85714285714,Good,1960,Quarto Cagnino,45.4789,9.1041
265000,56,4732.14285714286,Good,1960,San Siro,45.476,9.1214
589000,103,5718.44660194175,Excellent,2023,San Siro,45.47526169,9.1151228
990000,181,5469.61325966851,Fair,1960,San Siro,45.4742,9.1236
285000,70,4071.42857142857,Good,1960,Piazzale Siena,45.4682,9.1267
797000,170,4688.23529411765,Good,1960,San Siro,45.4698,9.1447
1400000,230,6086.95652173913,Fair,1967,San Siro,45.4777,9.1155
570000,150,3800,N/A,-1,San Siro,45.4699,9.1342
595000,132,4507.57575757576,Poor,1967,San Siro,45.4684,9.1299
395000,116,3405.1724137931,Fair,1964,Gallaratese,45.4919,9.1232
245000,83,2951.80722891566,Fair,1967,Gallaratese,45.4958,9.109
429000,105,4085.71428571429,Fair,1960,San Siro,45.4734,9.1422
305000,84,3630.95238095238,Good,1960,San Siro,45.4759,9.1379
1200000,400,3000,Excellent,2024,Figino,45.4838,9.10269
265000,56,4732.14285714286,Good,1960,San Siro,45.476,9.1214
221000,60,3683.33333333333,Poor,1960,San Siro,45.4731,9.1316
330000,119,2773.10924369748,Fair,1985,Trenno,45.4933,9.0986
320000,90,3555.55555555556,Fair,1970,San Siro,45.4699,9.1284
250000,61,4098.36065573771,Fair,1960,San Siro,45.4687,9.1334
180000,50,3600,Good,1950,San Carlo,45.4612,9.1105
190000,52,3653.84615384615,Good,1950,San Carlo,45.4612,9.1105
310000,57,5438.59649122807,Good,-1,Gallaratese,45.4862,9.1258
170000,61,2786.88524590164,Poor,1960,San Carlo,45.4607,9.1079
770000,210,3666.66666666667,Fair,-1,San Siro,45.4751,9.11702
312000,95,3284.21052631579,Good,1970,San Siro,45.4742,9.12542
255000,51,5000,Good,-1,San Siro,45.4789,9.11724
380000,90,4222.22222222222,Fair,1980,San Carlo,45.4681,9.1241
360000,129,2790.6976744186,Fair,1960,San Siro,45.4745,9.1205
120000,66,1818.18181818182,Good,-1,Bisceglie,45.4602,9.1085
115000,63,1825.39682539683,Good,-1,Bisceglie,45.4602,9.1085
290000,82,3536.58536585366,Poor,1955,San Siro,45.476,9.1221
865000,196,4413.26530612245,Fair,1960,San Siro,45.4699,9.1342
239000,97,2463.9175257732,Good,1960,Bisceglie,45.4604,9.109
282000,98,2877.55102040816,Fair,1955,San Carlo,45.4604,9.10877
269000,75,3586.66666666667,Fair,1965,San Siro,45.4702,9.1316
120000,45,2666.66666666667,Poor,1950,Quinto Romano,45.4828,9.0901
259000,70,3700,Good,1967,San Siro,45.4733,9.1198
215000,100,2150,Poor,1967,San Carlo,45.4619,9.1084
575000,166,3463.85542168675,Poor,1970,Monte Stella,45.4873,9.1416
150000,47,3191.48936170213,Poor,1960,San Siro,45.471,9.1407
750000,175,4285.71428571429,Good,-1,San Siro,45.476,9.1329
336000,70,4800,Good,1970,San Siro,45.4708,9.1442
325000,110,2954.54545454545,Fair,1990,San Siro,45.4706,9.1409
850000,250,3400,Fair,1980,Quarto Cagnino,45.4739,9.1147
118000,55,2145.45454545455,Good,1950,San Carlo,45.4613,9.1104
250000,110,2272.72727272727,Fair,1960,San Carlo,45.4612,9.1118
220000,65,3384.61538461538,Fair,1950,Piazzale Siena,45.4678,9.13114
245000,100,2450,Poor,1970,Gallaratese,45.5005,9.0959
265000,53,5000,Excellent,1970,San Siro,45.4692,9.1343
685000,132,5189.39393939394,Fair,1972,San Siro,45.4762,9.1282
340000,56,6071.42857142857,Good,1970,San Siro,45.4717,9.1256
185000,65,2846.15384615385,Fair,1950,Trenno,45.4904,9.1008
465000,120,3875,Fair,1990,Gallaratese,45.5042,9.10423
358000,90,3977.77777777778,Fair,-1,Gallaratese,45.5042,9.10423
279000,87,3206.89655172414,Good,1955,San Carlo,45.4605,9.1138
319000,96,3322.91666666667,Good,1960,San Siro,45.4751,9.1393
139000,48,2895.83333333333,Good,-1,San Carlo,45.4609,9.1077
155000,30,5166.66666666667,Excellent,1960,San Siro,45.4686,9.1355
350000,75,4666.66666666667,Good,-1,QT8,45.484,9.1387
330000,74,4459.45945945946,Good,2010,San Carlo,45.4721,9.1172
250000,90,2777.77777777778,Fair,1950,Gallaratese,45.4987,9.1041
192000,72,2666.66666666667,Good,1950,Trenno,45.4904,9.1005
260000,65,4000,Good,1960,San Siro,45.4691,9.1388
395000,90,4388.88888888889,Fair,-1,Monte Stella,45.488,9.1398
348000,75,4640,Good,-1,Monte Stella,45.4866,9.1423
450000,97,4639.17525773196,Good,1960,San Siro,45.4675,9.1375
235000,55,4272.72727272727,Fair,1970,Monte Stella,45.4863,9.1432
350000,93,3763.44086021505,Fair,1970,Piazzale Siena,45.46746063,9.13064957
219000,63,3476.19047619048,Poor,1960,San Siro,45.4731,9.1316
178000,68,2617.64705882353,Fair,-1,San Siro,45.4723,9.14072
5000000,500,10000,Good,-1,San Siro,45.4803,9.115
6500000,600,10833.3333333333,Good,-1,San Siro,45.4803,9.115
250000,60,4166.66666666667,Good,1970,Gallaratese,45.4943,9.1257
199000,85,2341.17647058824,Poor,1960,San Carlo,45.4626,9.1132
410400,87,4717.24137931035,Excellent,2024,Trenno,45.492,9.10099
342500,72,4756.94444444444,Excellent,2024,Trenno,45.492,9.10099
248000,83,2987.95180722892,Good,1967,Gallaratese,45.4929,9.114
210000,60,3500,Fair,1960,San Siro,45.4729,9.1412
299000,91,3285.71428571429,Poor,1960,Gallaratese,45.5005,9.103
880000,210,4190.47619047619,Fair,1980,San Siro,45.4802,9.1178
1050000,163,6441.71779141104,Good,1970,De Angeli,45.4695,9.1455
645000,141,4574.46808510638,Poor,1965,San Siro,45.4686,9.1454
800000,216,3703.7037037037,Fair,1995,San Siro,45.4713,9.1295
310000,55,5636.36363636364,Good,1977,Gallaratese,45.4861908,9.1258297
680000,170,4000,Fair,1960,San Siro,45.4736,9.1194
1200000,400,3000,Excellent,2023,Figino,45.4855,9.08357
197000,60,3283.33333333333,Good,1970,Gallaratese,45.5008,9.1151
370000,65,5692.30769230769,Good,1960,San Siro,45.4696,9.1323
193000,75,2573.33333333333,Good,1930,Trenno,45.4933,9.1008
279000,100,2790,Poor,1970,Gallaratese,45.4921,9.1221
350000,120,2916.66666666667,Good,1980,Gallaratese,45.4933,9.1135
228000,57,4000,Fair,1961,San Carlo,45.4747,9.1154
250000,50,5000,Good,-1,San Siro,45.4701,9.1327
320000,55,5818.18181818182,Good,1960,San Siro,45.4689,9.143
250000,100,2500,Good,1960,San Siro,45.4749,9.1273
255000,68,3750,Fair,1967,San Siro,45.4704,9.1326
745000,150,4966.66666666667,Good,1968,San Siro,45.4686,9.1454
920000,180,5111.11111111111,Good,1970,San Siro,45.4824,9.1185
2400000,423,5673.75886524823,Good,1970,Trenno,45.4844,9.1159
170000,39,4358.97435897436,Fair,-1,San Siro,45.4697,9.139
219000,45,4866.66666666667,Fair,1970,San Siro,45.4697,9.139
260000,70,3714.28571428571,Good,1960,San Siro,45.4699,9.1324
240000,65,3692.30769230769,Good,1960,San Siro,45.4699,9.1324
200000,75,2666.66666666667,Poor,1965,Gallaratese,45.4964,9.1065
229000,75,3053.33333333333,Fair,1960,San Siro,45.4692,9.1322
980000,232,4224.13793103448,Good,1979,San Siro,45.4848,9.1275
850000,115,7391.30434782609,Excellent,2024,Gallaratese,45.4864,9.1262
